P175: 0  (0,2.2529),(95.4000,24.3795,-15.3011),(-0.3743,0.8487,0.3608)
P176: 0  (0,2.2548),(97.4000,25.3851,-15.5711),(-0.3740,0.8507,0.3687)
P177: 0  (0,2.2518),(99.4000,26.3840,-15.8411),(-0.3738,0.8469,0.3868)
P178: 0  (0,2.2539),(101.4000,27.3875,-16.1111),(-0.3636,0.8403,0.3974)
P179: 0  (0,2.2488),(103.4000,28.3822,-16.3711),(-0.3634,0.8404,0.4107)
P180: 0  (0,2.2512),(105.4000,29.3824,-16.6311),(-0.3632,0.8303,0.4190)
P181: 0  (0,2.2469),(107.4000,30.3755,-16.8811),(-0.3630,0.8303,0.4287)
P182: 0  (0,2.2527),(109.4000,31.3816,-17.1311),(-0.3529,0.8204,0.4481)
P183: 0  (0,2.2471),(111.4000,32.3775,-17.3711),(-0.3528,0.8203,0.4582)
P184: 0  (0,2.2436),(113.4000,33.3680,-17.6011),(-0.3527,0.8099,0.4690)
P185: 0  (0,2.2446),(115.4000,34.3608,-17.8311),(-0.3426,0.8081,0.4790)
P186: 0  (0,2.2431),(117.4000,35.3522,-18.0511),(-0.3424,0.8000,0.4890)
P187: 0  (0,2.2430),(119.4000,36.3435,-18.2711),(-0.3424,0.7889,0.4991)
P188: 0  (0,2.2412),(121.4000,37.3349,-18.4711),(-0.3423,0.7900,0.5095)
P189: 0  (0,2.2475),(123.4000,38.3385,-18.6811),(-0.3323,0.7800,0.5289)
P190: 0  (0,2.2383),(125.4000,39.3254,-18.8711),(-0.3322,0.7800,0.5389)
P191: 0  (0,2.2354),(127.4000,40.3058,-19.0611),(-0.3322,0.7700,0.5489)
P192: 0  (0,2.2412),(129.4000,41.3010,-19.2411),(-0.3322,0.7600,0.5495)
P193: 0  (0,2.2387),(131.4000,42.2925,-19.4111),(-0.3286,0.7600,0.5612)
P194: 0  (0,2.2358),(133.4000,43.2790,-19.5711),(-0.3285,0.7500,0.5712)
P195: 0  (0,2.2390),(135.4000,44.2727,-19.7311),(-0.3292,0.7499,0.5811)
P196: 0  (0,2.2316),(137.4000,45.2528,-19.8711),(-0.3292,0.7400,0.5903)
P197: 0  (0,2.2380),(139.4000,46.2474,-20.0111),(-0.3197,0.7300,0.6003)
P198: 0  (0,2.2346),(141.4000,47.2356,-20.1411),(-0.3184,0.7300,0.6103)
P199: 0  (0,2.2325),(143.4000,48.2203,-20.2611),(-0.3185,0.7200,0.6110)
P200: 0  (0,2.2374),(145.4000,49.2172,-20.3711),(-0.3186,0.7191,0.6209)
P201: 0  (0,2.2286),(147.4000,50.1952,-20.4711),(-0.3189,0.7100,0.6302)
P202: 0  (0,2.2363),(149.4000,51.1916,-20.5611),(-0.3190,0.7000,0.6402)
P203: 0  (0,2.2278),(151.4000,52.1697,-20.6411),(-0.3190,0.7002,0.6408)
P204: 0  (0,2.2316),(153.4000,53.1572,-20.7111),(-0.3191,0.6900,0.6502)
P205: 0  (0,2.2308),(155.4000,54.1437,-20.7711),(-0.3192,0.6796,0.6602)
P206: 0  (0,2.2314),(157.4000,55.1319,-20.8211),(-0.3193,0.6802,0.6606)
P207: 0  (0,2.2314),(159.4000,56.1207,-20.8611),(-0.3193,0.6700,0.6702)
P208: 0  (0,2.2265),(161.4000,57.0989,-20.8811),(-0.3192,0.6695,0.6705)
P209: 0  (0,2.2313),(163.4000,58.0880,-20.9011),(-0.3193,0.6600,0.6804)
P210: 0  (0,2.2260),(165.4000,59.0653,-20.9011),(-0.3198,0.6501,0.6842)
P211: 0  (0,2.2315),(167.4000,60.0550,-20.8911),(-0.3270,0.6509,0.6889)
P212: 0  (0,2.2290),(169.4000,61.0389,-20.8711),(-0.3273,0.6401,0.7012)
P213: 0  (0,2.2234),(171.4000,62.0094,-20.8311),(-0.3273,0.6291,0.7035)
P214: 0  (0,2.2245),(173.4000,62.9820,-20.7811),(-0.3263,0.6308,0.7111)
P215: 0  (0,2.2265),(175.4000,63.9586,-20.7211),(-0.3253,0.6201,0.7134)
P216: 0  (0,2.2281),(177.4000,64.9381,-20.6511),(-0.3254,0.6091,0.7201)
P217: 0  (0,2.2268),(179.4000,65.9129,-20.5611),(-0.3299,0.6108,0.7236)
P218: 0  (0,2.2252),(181.4000,66.8832,-20.4611),(-0.3299,0.6001,0.7300)
P219: 0  (0,2.2311),(183.4000,67.8658,-20.3511),(-0.3373,0.5891,0.7335)
P220: 0  (0,2.2283),(185.4000,68.8396,-20.2211),(-0.3376,0.5908,0.7400)
P221: 0  (0,2.2264),(187.4000,69.8078,-20.0811),(-0.3365,0.5798,0.7390)
P222: 0  (0,2.2304),(189.4000,70.7821,-19.9211),(-0.3356,0.5692,0.7436)
P223: 0  (0,2.2286),(191.4000,71.7505,-19.7511),(-0.3436,0.5711,0.7494)
P224: 0  (0,2.2284),(193.4000,72.7146,-19.5611),(-0.3439,0.5597,0.7576)
P225: 0  (0,1.3561),(193.4000,71.6196,-18.7611),(-0.3327,0.5611,0.7597)
P226: 0  (0,2.2183),(191.4000,70.6791,-18.9511),(-0.3341,0.5638,0.7563)
P227: 0  (0,2.2192),(189.4000,69.7325,-19.1211),(-0.3297,0.5701,0.7504)
P228: 0  (0,2.2221),(187.4000,68.7773,-19.2811),(-0.3282,0.5803,0.7412)
P229: 0  (0,2.2178),(185.4000,67.8291,-19.4211),(-0.3280,0.5888,0.7411)
P230: 0  (0,2.2205),(183.4000,66.8733,-19.5511),(-0.3284,0.5902,0.7404)
P231: 0  (0,2.2199),(181.4000,65.9163,-19.6611),(-0.3291,0.5999,0.7312)
P232: 0  (0,2.2202),(179.4000,64.9574,-19.7611),(-0.3291,0.6087,0.7304)
P233: 0  (0,2.2183),(177.4000,64.0022,-19.8511),(-0.3197,0.6102,0.7211)
P234: 0  (0,2.2193),(175.4000,63.0428,-19.9211),(-0.3197,0.6199,0.7209)
P235: 0  (0,2.2225),(173.4000,62.0755,-19.9811),(-0.3179,0.6285,0.7094)
P236: 0  (0,2.2174),(171.4000,61.1192,-20.0311),(-0.3176,0.6302,0.7109)
P237: 0  (0,2.2180),(169.4000,60.1610,-20.0711),(-0.3176,0.6399,0.6994)
P238: 0  (0,2.2218),(167.4000,59.1935,-20.0911),(-0.3180,0.6484,0.6917)
P239: 0  (0,2.2210),(165.4000,58.2277,-20.1011),(-0.3189,0.6500,0.6904)
P240: 0  (0,2.2209),(163.4000,57.2620,-20.1011),(-0.3115,0.6597,0.6881)
P241: 0  (0,2.2258),(161.4000,56.2854,-20.0811),(-0.3114,0.6620,0.6782)
P242: 0  (0,2.2203),(159.4000,55.3214,-20.0611),(-0.3126,0.6701,0.6694)
P243: 0  (0,2.2253),(157.4000,54.3465,-20.0211),(-0.3124,0.6809,0.6684)
P244: 0  (0,2.2255),(155.4000,53.3715,-19.9711),(-0.3124,0.6796,0.6594)
P245: 0  (0,2.2207),(153.4000,52.4082,-19.9111),(-0.3123,0.6901,0.6494)
P246: 0  (0,2.2258),(151.4000,51.4338,-19.8411),(-0.3122,0.7009,0.6487)
P247: 0  (0,2.2247),(149.4000,50.4628,-19.7611),(-0.3121,0.7000,0.6394)
P248: 0  (0,2.2267),(147.4000,49.4880,-19.6711),(-0.3120,0.7101,0.6294)
P249: 0  (0,2.2253),(145.4000,48.5174,-19.5711),(-0.3109,0.7113,0.6289)
P250: 0  (0,2.2312),(143.4000,47.5344,-19.4611),(-0.3108,0.7200,0.6189)
P251: 0  (0,2.2233),(141.4000,46.5708,-19.3411),(-0.3108,0.7301,0.6094)
P252: 0  (0,2.2312),(139.4000,45.5903,-19.2111),(-0.3204,0.7300,0.5995)
P253: 0  (0,2.2286),(137.4000,44.6172,-19.0711),(-0.3217,0.7400,0.5895)
P254: 0  (0,2.2279),(135.4000,43.6456,-18.9311),(-0.3217,0.7498,0.5891)
P255: 0  (0,2.2299),(133.4000,42.6725,-18.7711),(-0.3214,0.7500,0.5791)
P256: 0  (0,2.2297),(131.4000,41.6998,-18.6111),(-0.3214,0.7600,0.5691)
P257: 0  (0,2.2346),(129.4000,40.7178,-18.4411),(-0.3262,0.7600,0.5526)
P258: 0  (0,2.2340),(127.4000,39.7388,-18.2611),(-0.3262,0.7700,0.5500)
P259: 0  (0,2.2280),(125.4000,38.7756,-18.0711),(-0.3263,0.7800,0.5399)
P260: 0  (0,2.2342),(123.4000,37.7982,-17.8811),(-0.3263,0.7800,0.5299)
P261: 0  (0,2.2399),(121.4000,36.8118,-17.6711),(-0.3361,0.7900,0.5125)
P262: 0  (0,2.2341),(119.4000,35.8365,-17.4711),(-0.3365,0.7934,0.5034)
P263: 0  (0,2.2361),(117.4000,34.8610,-17.2511),(-0.3365,0.8000,0.4934)
P264: 0  (0,2.2393),(115.4000,33.8781,-17.0311),(-0.3367,0.8109,0.4832)
P265: 0  (0,2.2369),(113.4000,32.9030,-16.8011),(-0.3466,0.8102,0.4730)
