P1744: 0  (0,2.1761),(2.0000,0.8139,-0.2700),(-0.3400,0.9100,0.2200)
P1745: 0  (0,2.1747),(2.0000,0.8101,-0.2700),(-0.3400,0.9100,0.2200)
P1746: 0  (0,2.1754),(2.0000,0.8120,-0.2700),(-0.3400,0.9100,0.2200)
P1747: 0  (0,2.1711),(2.0000,0.8037,-0.2600),(-0.3400,0.9100,0.2200)
P1748: 0  (0,2.1750),(2.0000,0.8143,-0.2600),(-0.3400,0.9100,0.2200)
P1749: 0  (0,2.1685),(2.0000,0.8000,-0.2500),(-0.3400,0.9100,0.2200)
P1750: 0  (0,2.1692),(2.0000,0.8019,-0.2500),(-0.3400,0.9100,0.2200)
P1751: 0  (0,2.1699),(2.0000,0.8067,-0.2400),(-0.3400,0.9100,0.2200)
P1752: 0  (0,2.1669),(2.0000,0.8016,-0.2300),(-0.3400,0.9100,0.2200)
P1753: 0  (0,2.1647),(2.0000,0.7957,-0.2300),(-0.3400,0.9100,0.2200)
P1754: 0  (0,2.1664),(2.0000,0.8030,-0.2200),(-0.3400,0.9100,0.2200)
P1755: 0  (0,2.1644),(2.0000,0.7976,-0.2200),(-0.3400,0.9100,0.2200)
P1756: 0  (0,2.1589),(2.0000,0.7879,-0.2000),(-0.3400,0.9100,0.2200)
P1757: 0  (0,2.1634),(2.0000,0.7976,-0.2100),(-0.3400,0.9100,0.2200)
P1758: 0  (0,2.1570),(2.0000,0.7852,-0.1900),(-0.3400,0.9100,0.2200)
P1759: 0  (0,2.1596),(2.0000,0.7924,-0.1900),(-0.3400,0.9100,0.2200)
P1760: 0  (0,2.1588),(2.0000,0.7924,-0.1800),(-0.3400,0.9100,0.2200)
P1761: 0  (0,2.1553),(2.0000,0.7850,-0.1700),(-0.3400,0.9100,0.2200)
P1762: 0  (0,2.1516),(2.0000,0.7771,-0.1600),(-0.3400,0.9100,0.2200)
P1763: 0  (0,2.1563),(2.0000,0.7901,-0.1600),(-0.3400,0.9100,0.2200)
P1764: 0  (0,2.1476),(2.0000,0.7698,-0.1400),(-0.3400,0.9100,0.2200)
P1765: 0  (0,2.1526),(2.0000,0.7836,-0.1400),(-0.3400,0.9100,0.2200)
P1766: 0  (0,2.1492),(2.0000,0.7760,-0.1300),(-0.3400,0.9100,0.2200)
P1767: 0  (0,2.1477),(2.0000,0.7735,-0.1200),(-0.3400,0.9100,0.2200)
P1768: 0  (0,2.1440),(2.0000,0.7647,-0.1100),(-0.3400,0.9100,0.2200)
P1769: 0  (0,2.1453),(2.0000,0.7697,-0.1000),(-0.3400,0.9100,0.2200)
P1770: 0  (0,2.1436),(2.0000,0.7661,-0.0900),(-0.3400,0.9100,0.2200)
P1771: 0  (0,2.1417),(2.0000,0.7619,-0.0800),(-0.3400,0.9100,0.2200)
P1772: 0  (0,2.1409),(2.0000,0.7605,-0.0700),(-0.3400,0.9100,0.2200)
P1773: 0  (0,2.1384),(2.0000,0.7545,-0.0600),(-0.3400,0.9100,0.2200)
P1774: 0  (0,2.1386),(2.0000,0.7558,-0.0500),(-0.3400,0.9100,0.2200)
P1775: 0  (0,2.1385),(2.0000,0.7559,-0.0400),(-0.3400,0.9100,0.2200)
P1776: 0  (0,2.1354),(2.0000,0.7481,-0.0200),(-0.3400,0.9100,0.2200)
P1777: 0  (0,2.1345),(2.0000,0.7453,-0.0200),(-0.3400,0.9100,0.2200)
P1778: 0  (0,2.1324),(2.0000,0.7396,0.0000),(-0.3400,0.9100,0.2200)
P1779: 0  (0,2.1356),(2.0000,0.7487,0.0100),(-0.3400,0.9100,0.2200)
P1780: 0  (0,2.1298),(2.0000,0.7317,0.0200),(-0.3400,0.9100,0.2200)
P1781: 0  (0,2.1319),(2.0000,0.7373,0.0400),(-0.3400,0.9100,0.2200)
P1782: 0  (0,2.1288),(2.0000,0.7276,0.0500),(-0.3400,0.9100,0.2200)
P1783: 0  (0,2.1290),(2.0000,0.7274,0.0600),(-0.3400,0.9100,0.2200)
P1784: 0  (0,2.1297),(2.0000,0.7285,0.0700),(-0.3400,0.9100,0.2200)
P1785: 0  (0,2.1257),(2.0000,0.7145,0.0900),(-0.3400,0.9100,0.2200)
P1786: 0  (0,2.1288),(2.0000,0.7224,0.1000),(-0.3400,0.9100,0.2200)
P1787: 0  (0,2.1285),(2.0000,0.7201,0.1100),(-0.3400,0.9100,0.2200)
P1788: 0  (0,2.1264),(2.0000,0.7105,0.1300),(-0.3400,0.9100,0.2200)
P1789: 0  (0,2.1251),(2.0000,0.7045,0.1400),(-0.3400,0.9100,0.2200)
P1790: 0  (0,2.1279),(2.0000,0.7086,0.1600),(-0.3400,0.9100,0.2200)
P1791: 0  (0,2.1242),(2.0000,0.6952,0.1700),(-0.3400,0.9100,0.2200)
P1792: 0  (0,2.1258),(2.0000,0.6950,0.1900),(-0.3400,0.9100,0.2200)
P1793: 0  (0,0.8231),(-0.0000,-0.1938,0.8000),(-0.3400,0.9100,0.2200)
P1794: 0  (0,2.1245),(-2.0000,-0.6910,-0.1900),(-0.3400,0.9100,0.2200)
P1795: 0  (0,2.1261),(-2.0000,-0.7009,-0.1700),(-0.3400,0.9100,0.2200)
P1796: 0  (0,2.1272),(-2.0000,-0.7066,-0.1600),(-0.3400,0.9100,0.2200)
P1797: 0  (0,2.1255),(-2.0000,-0.7057,-0.1400),(-0.3400,0.9100,0.2200)
P1798: 0  (0,2.1285),(-2.0000,-0.7167,-0.1300),(-0.3400,0.9100,0.2200)
P1799: 0  (0,2.1258),(-2.0000,-0.7120,-0.1100),(-0.3400,0.9100,0.2200)
P1800: 0  (0,2.1298),(-2.0000,-0.7254,-0.1000),(-0.3400,0.9100,0.2200)
P1801: 0  (0,2.1269),(-2.0000,-0.7181,-0.0900),(-0.3400,0.9100,0.2200)
P1802: 0  (0,2.1271),(-2.0000,-0.7210,-0.0700),(-0.3400,0.9100,0.2200)
P1803: 0  (0,2.1295),(-2.0000,-0.7288,-0.0600),(-0.3400,0.9100,0.2200)
P1804: 0  (0,2.1288),(-2.0000,-0.7274,-0.0500),(-0.3400,0.9100,0.2200)
P1805: 0  (0,2.1325),(-2.0000,-0.7389,-0.0400),(-0.3400,0.9100,0.2200)
P1806: 0  (0,2.1305),(-2.0000,-0.7339,-0.0200),(-0.3400,0.9100,0.2200)
P1807: 0  (0,2.1330),(-2.0000,-0.7415,-0.0100),(-0.3400,0.9100,0.2200)
P1808: 0  (0,2.1323),(-2.0000,-0.7395,0.0000),(-0.3400,0.9100,0.2200)
P1809: 0  (0,2.1374),(-2.0000,-0.7538,0.0200),(-0.3400,0.9100,0.2200)
P1810: 0  (0,2.1334),(-2.0000,-0.7423,0.0200),(-0.3400,0.9100,0.2200)
P1811: 0  (0,2.1389),(-2.0000,-0.7570,0.0400),(-0.3400,0.9100,0.2200)
P1812: 0  (0,2.1390),(-2.0000,-0.7569,0.0500),(-0.3400,0.9100,0.2200)
P1813: 0  (0,2.1385),(-2.0000,-0.7547,0.0600),(-0.3400,0.9100,0.2200)
P1814: 0  (0,2.1394),(-2.0000,-0.7564,0.0700),(-0.3400,0.9100,0.2200)
P1815: 0  (0,2.1436),(-2.0000,-0.7673,0.0800),(-0.3400,0.9100,0.2200)
P1816: 0  (0,2.1442),(-2.0000,-0.7678,0.0900),(-0.3400,0.9100,0.2200)
P1817: 0  (0,2.1439),(-2.0000,-0.7658,0.1000),(-0.3400,0.9100,0.2200)
P1818: 0  (0,2.1441),(-2.0000,-0.7649,0.1100),(-0.3400,0.9100,0.2200)
P1819: 0  (0,2.1486),(-2.0000,-0.7760,0.1200),(-0.3400,0.9100,0.2200)
P1820: 0  (0,2.1486),(-2.0000,-0.7744,0.1300),(-0.3400,0.9100,0.2200)
P1821: 0  (0,2.1521),(-2.0000,-0.7823,0.1400),(-0.3400,0.9100,0.2200)
P1822: 0  (0,2.1492),(-2.0000,-0.7744,0.1400),(-0.3400,0.9100,0.2200)
P1823: 0  (0,2.1548),(-2.0000,-0.7860,0.1600),(-0.3400,0.9100,0.2200)
P1824: 0  (0,2.1523),(-2.0000,-0.7790,0.1600),(-0.3400,0.9100,0.2200)
P1825: 0  (0,2.1547),(-2.0000,-0.7835,0.1700),(-0.3400,0.9100,0.2200)
P1826: 0  (0,2.1577),(-2.0000,-0.7894,0.1800),(-0.3400,0.9100,0.2200)
P1827: 0  (0,2.1604),(-2.0000,-0.7946,0.1900),(-0.3400,0.9100,0.2200)
P1828: 0  (0,2.1570),(-2.0000,-0.7853,0.1900),(-0.3400,0.9100,0.2200)
P1829: 0  (0,2.1634),(-2.0000,-0.7977,0.2100),(-0.3400,0.9100,0.2200)
P1830: 0  (0,2.1593),(-2.0000,-0.7890,0.2000),(-0.3400,0.9100,0.2200)
P1831: 0  (0,2.1646),(-2.0000,-0.7981,0.2200),(-0.3400,0.9100,0.2200)
